كد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,كد ارائه کلاس درس,نام كلاس درس,زمانبندي تشکيل کلاس,استاد,ساير اساتيد,حداكثر ظرفيت,تعداد ثبت نامي تاکنون,زمان امتحان,مكان برگزاري,مقطع ارائه درس,نوع ارائه,سطح ارائه,دانشجويان مجاز به اخذ کلاس,گروه آموزشی,دانشکده,واحد,استان
6004206938,آشنایی با بورس و اوراق بهادار,نظري_عملي,1,1,200-18,,شنبه از 07:30 تا 09:15,محدثه تندرو,,40,,1404/03/28 از 10:30 تا 12:00,دانشکده مهارتی -203,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي حسابداري(7116312),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55194,ریاضی پیش دانشگاهی,نظري,2,0,200-76,,0,,,40,,1404/03/21 از 10:00 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55194,ریاضی پیش دانشگاهی,نظري,2,0,200-75,,0,,,40,,1404/03/21 از 10:00 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55223,فیزیک پیش دانشگاهی,نظري,2,0,200-74,,0,,,40,,1404/03/25 از 10:00 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55223,فیزیک پیش دانشگاهی,نظري,2,0,200-73,,0,,,40,,1404/03/25 از 10:00 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5903141458,فیزیک ‌مکانیک‌,نظري,2,0,200-72,,0,,,40,,1404/03/26 از 10:30 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5903141458,فیزیک ‌مکانیک‌,نظري,2,0,200-71,,0,,,40,,1404/03/26 از 10:30 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55160,ایستایی ساختمان (جبرانی),نظري,2,0,200-69,,يكشنبه از 16:15 تا 18:00,محمد دادیار,,40,,1404/03/19 از 10:30 تا 12:00,دانشکده مهارتی -204,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي عمران(7116322),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5903156372,کارآموزی,كارآموزي,0,2,200-68,,0,محمد امیر شرافتی,,50,,,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي عمران(7116322),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55048,نقشه کشی ساختمان (جبرانی),نظري,2,1,200-67,,چهارشنبه از 14:30 تا 16:15,پدرام باسری,,40,,1404/03/28 از 08:00 تا 10:00,دانشکده مهارتی -کامپیوتر2,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي عمران(7116322),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55229,مبانی برنامه نویسی و کامپیوتر,نظري,2,0,200-66,,0,,,40,,1404/03/27 از 10:00 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي علوم تربيتي(7116321),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005334,اصول کنترل کیفیت و تولید,نظري,2,0,163115166,,يكشنبه از 11:00 تا 12:45,سید مهدی سعید,,25,,1404/03/26 از 08:00 تا 09:30,دانشکده مهارتی -206,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5011136429,شیمی معدنی,نظري,2,0,163115165,,يكشنبه از 07:30 تا 09:15,امیر محسنی آهویی,,25,,1404/03/22 از 08:00 تا 09:30,دانشکده مهارتی -205,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1068156275,کارآفرینی,نظري,3,0,163115148,,دوشنبه از 10:00 تا 12:45,حمیده ادراکی,,10,,1404/03/17 از 10:30 تا 12:00,دانشکده مهارتی -201,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1068156275,کارآفرینی,نظري,3,0,163115147,,دوشنبه از 07:30 تا 10:00,حمیده ادراکی,,10,,1404/03/17 از 08:00 تا 09:30,دانشکده مهارتی -201,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1068156275,کارآفرینی,نظري,3,0,163115146,,شنبه از 10:00 تا 12:45,حمیده ادراکی,,10,,1404/03/17 از 10:30 تا 12:00,دانشکده مهارتی -201,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1068156275,کارآفرینی,نظري,3,0,163115145,,شنبه از 07:30 تا 10:00,حمیده ادراکی,,10,,1404/03/17 از 08:00 تا 09:30,دانشکده مهارتی -201,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1596136154,شیمی آلی,نظري,2,0,163115144,,يكشنبه از 11:00 تا 12:45,میترا زارع,,25,,1404/03/21 از 08:00 تا 09:30,دانشکده مهارتی -205,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005340,کارگاه تجهیزات و ماشین آلات دارویی,عملي,0,1,163115143,,0,امیر محسنی آهویی,,25,,1403/09/10 از 08:00 تا 09:30,,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005332,مدیریت ضایعات,نظري,2,0,163115142,,چهارشنبه از 09:15 تا 11:00,سید مهدی سعید,,35,,1404/03/19 از 08:00 تا 09:30,دانشکده مهارتی -206,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005335,گزارش نویسی و مستند سازی بر اساس استاندارد,نظري,1,0,163115141,,چهارشنبه از 08:15 تا 09:15,سید مهدی سعید,,35,,1404/03/20 از 08:00 تا 09:30,دانشکده مهارتی -206,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1389173350,ایمنی و بهداشت محیط کار,نظري,2,0,163115140,,شنبه از 11:00 تا 12:45,سید مهدی سعید,,25,,1404/02/17 از 13:30 تا 15:00,دانشکده مهارتی -207,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005331,فرهنگ سازمانی در شرکت های دارویی,نظري,1,0,163115139,,يكشنبه از 16:15 تا 17:00,سلمان لشکری,,35,,1404/03/17 از 08:00 تا 09:30,دانشکده مهارتی -205,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6231208172,زبان فنی,نظري,2,0,163115138,,يكشنبه از 14:30 تا 16:15,سلمان لشکری,,35,,1404/03/27 از 08:00 تا 09:30,دانشکده مهارتی -205,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005341,اشکال دارویی,نظري_عملي,2,1,163115137,,شنبه از 12:45 تا 15:30,سید مهدی سعید,,35,,1404/03/29 از 08:00 تا 09:30,دانشکده مهارتی -207,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005333,اصول استاندارد و GMP,نظري,2,0,163115135,,شنبه از 11:00 تا 12:45,سید محمد حجی خراسانی.,,25,,1404/03/27 از 08:00 تا 09:30,دانشکده مهارتی -301,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005336,آشنایی با سیستم کنترل تولید(DCS),نظري,2,0,163115133,,يكشنبه از 12:45 تا 14:30,سید مهدی سعید,,25,,1404/03/25 از 13:30 تا 15:00,دانشکده مهارتی -205,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1533158932,کاربینی,کارآموزي در عرصه,0,1,163115132,,يكشنبه از 09:15 تا 11:00,اميرحسين سروي دريمي,,25,,1404/03/11 از 08:00 تا 09:30,163 - شيراز-شیمی 1 دانشکده مهارتی و کارآفرینی(سما شیراز),کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005337,شناخت مواد جانبی و اصلی در ساخت دارو,نظري,3,0,163115131,,شنبه از 07:30 تا 10:15,سید مهدی سعید,,25,,1404/03/28 از 13:00 تا 14:30,دانشکده مهارتی -207,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005327,آزمایشگاه فیزیک عمومی,عملي,0,1,163115129,,يكشنبه از 11:00 تا 12:45,عبداله جناب زاده,,15,,1404/03/13 از 08:00 تا 09:30,163 - شيراز-شیمی 1 دانشکده مهارتی و کارآفرینی(سما شیراز),کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1388136326,شیمی عمومی,نظري,2,0,163115128,,شنبه از 09:15 تا 11:00,سید محمد حجی خراسانی.,,25,,1404/03/18 از 08:00 تا 09:30,دانشکده مهارتی -301,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005338,آزمایشگاه شناخت مواد جانبی و اصلی در ساخت دارو,عملي,0,1,163115127,,0,سید مهدی سعید,,15,,1404/03/11 از 10:00 تا 11:30,,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005354,آب سازی و تصفیه پساپ دارویی,نظري,2,0,163115126,,سه شنبه از 07:30 تا 09:15,حمیده ادراکی,,25,,1404/03/28 از 08:00 تا 09:30,دانشکده مهارتی -302,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55003,شیمی (پیش نیاز دانشگاهی),نظري,2,0,163115125,,شنبه از 07:30 تا 09:15,سید محمد حجی خراسانی.,,25,,1404/03/22 از 13:30 تا 15:00,دانشکده مهارتی -301,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1388166014,کارورزی 1,كارورزي,0,2,163115123,,0,حمیده ادراکی,,15,,,,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
3912204670,فیزیک عمومی,نظري,2,0,163115121,,دوشنبه از 09:15 تا 11:00,حمید هاشم پور,,20,,1404/03/26 از 10:30 تا 12:00,دانشکده مهارتی -203,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
3912204670,فیزیک عمومی,نظري,2,0,163115119,,يكشنبه از 12:45 تا 14:30,عبداله جناب زاده,,20,,1404/03/26 از 10:30 تا 12:00,دانشکده مهارتی -204,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1388130047,ریاضی عمومی,نظري,2,0,163115117,,سه شنبه از 18:00 تا 19:45,محمد محمدی,,10,,1404/03/20 از 10:30 تا 12:00,دانشکده مهارتی -201,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1388130047,ریاضی عمومی,نظري,2,0,163115115,,سه شنبه از 16:15 تا 18:00,محمد محمدی,,10,,1404/03/20 از 10:30 تا 12:00,دانشکده مهارتی -201,کارداني ناپیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
